Edad;Sexo;Valor;Data;Tipo
39 años;Mujeres;0.68776560253641;Porcentajes;Españoles
40 años;Mujeres;0.728261529591673;Porcentajes;Españoles
41 años;Mujeres;0.75811017004451;Porcentajes;Españoles
42 años;Mujeres;0.798608481176487;Porcentajes;Españoles
43 años;Mujeres;0.812929629994393;Porcentajes;Españoles
44 años;Mujeres;0.837971971792844;Porcentajes;Españoles
45 años;Mujeres;0.83394049807034;Porcentajes;Españoles
46 años;Mujeres;0.834250428043093;Porcentajes;Españoles
47 años;Mujeres;0.817952879629707;Porcentajes;Españoles
48 años;Mujeres;0.817909966248864;Porcentajes;Españoles
49 años;Mujeres;0.808716966441665;Porcentajes;Españoles
50 años;Mujeres;0.799545423324886;Porcentajes;Españoles
51 años;Mujeres;0.796441355443928;Porcentajes;Españoles
52 años;Mujeres;0.792459947332408;Porcentajes;Españoles
53 años;Mujeres;0.805117010604302;Porcentajes;Españoles
54 años;Mujeres;0.79203081352398;Porcentajes;Españoles
55 años;Mujeres;0.790898377085075;Porcentajes;Españoles
56 años;Mujeres;0.80330988045548;Porcentajes;Españoles
57 años;Mujeres;0.763374211427886;Porcentajes;Españoles
58 años;Mujeres;0.740956738090983;Porcentajes;Españoles
59 años;Mujeres;0.727224456221307;Porcentajes;Españoles
60 años;Mujeres;0.729804027225298;Porcentajes;Españoles
61 años;Mujeres;0.710883994427078;Porcentajes;Españoles
62 años;Mujeres;0.695151472194787;Porcentajes;Españoles
63 años;Mujeres;0.680065034751852;Porcentajes;Españoles
64 años;Mujeres;0.63263382853706;Porcentajes;Españoles
65 años;Mujeres;0.614307430840497;Porcentajes;Españoles
66 años;Mujeres;0.586699822498336;Porcentajes;Españoles
67 años;Mujeres;0.586244463846061;Porcentajes;Españoles
68 años;Mujeres;0.580505991196701;Porcentajes;Españoles
69 años;Mujeres;0.545810522785348;Porcentajes;Españoles
70 años;Mujeres;0.530132834317468;Porcentajes;Españoles
71 años;Mujeres;0.553663671479569;Porcentajes;Españoles
72 años;Mujeres;0.577723773672064;Porcentajes;Españoles
73 años;Mujeres;0.523171330314091;Porcentajes;Españoles
74 años;Mujeres;0.499390165097074;Porcentajes;Españoles
75 años;Mujeres;0.522026973491618;Porcentajes;Españoles
76 años;Mujeres;0.489591609804649;Porcentajes;Españoles
77 años;Mujeres;0.47883942382683;Porcentajes;Españoles
78 años;Mujeres;0.404487223363361;Porcentajes;Españoles
79 años;Mujeres;0.368156278326556;Porcentajes;Españoles
80 años;Mujeres;0.448304169280509;Porcentajes;Españoles
81 años;Mujeres;0.290258955790134;Porcentajes;Españoles
82 años;Mujeres;0.322207967827552;Porcentajes;Españoles
83 años;Mujeres;0.351827736915895;Porcentajes;Españoles
84 años;Mujeres;0.372602581397207;Porcentajes;Españoles
85 años;Mujeres;0.343032877919847;Porcentajes;Españoles
86 años;Mujeres;0.321876581164378;Porcentajes;Españoles
87 años;Mujeres;0.30488049827394;Porcentajes;Españoles
88 años;Mujeres;0.277656726282651;Porcentajes;Españoles
89 años;Mujeres;0.235675519434886;Porcentajes;Españoles
90 años;Mujeres;0.211214892354526;Porcentajes;Españoles
91 años;Mujeres;0.172943308872945;Porcentajes;Españoles
92 años;Mujeres;0.144532266678339;Porcentajes;Españoles
93 años;Mujeres;0.112111207451651;Porcentajes;Españoles
94 años;Mujeres;0.0908309387070804;Porcentajes;Españoles
95 años;Mujeres;0.0683324067619186;Porcentajes;Españoles
96 años;Mujeres;0.0515794996962567;Porcentajes;Españoles
97 años;Mujeres;0.0368649782206248;Porcentajes;Españoles
98 años;Mujeres;0.0267707974157276;Porcentajes;Españoles
99 años;Mujeres;0.0173346217837524;Porcentajes;Españoles
100 años y más;Mujeres;0.0331791956215764;Porcentajes;Españoles
0 años;Mujeres;0.456697133975032;Porcentajes;Extranjeros
1 año;Mujeres;0.495280643100151;Porcentajes;Extranjeros
2 años;Mujeres;0.469968831730313;Porcentajes;Extranjeros
3 años;Mujeres;0.484839750683254;Porcentajes;Extranjeros
4 años;Mujeres;0.507945739711493;Porcentajes;Extranjeros
5 años;Mujeres;0.50812955823996;Porcentajes;Extranjeros
6 años;Mujeres;0.496236499448177;Porcentajes;Extranjeros
7 años;Mujeres;0.472045981101985;Porcentajes;Extranjeros
8 años;Mujeres;0.468149028298495;Porcentajes;Extranjeros
9 años;Mujeres;0.451623742589356;Porcentajes;Extranjeros
10 años;Mujeres;0.453737655666721;Porcentajes;Extranjeros
11 años;Mujeres;0.443903364393763;Porcentajes;Extranjeros
12 años;Mujeres;0.433076453067086;Porcentajes;Extranjeros
13 años;Mujeres;0.391606993045042;Porcentajes;Extranjeros
14 años;Mujeres;0.382544739591643;Porcentajes;Extranjeros
15 años;Mujeres;0.37526552586437;Porcentajes;Extranjeros
16 años;Mujeres;0.382985904059963;Porcentajes;Extranjeros
17 años;Mujeres;0.384401306729155;Porcentajes;Extranjeros
18 años;Mujeres;0.405209564151564;Porcentajes;Extranjeros
19 años;Mujeres;0.467634336418789;Porcentajes;Extranjeros
20 años;Mujeres;0.542944787531516;Porcentajes;Extranjeros
21 años;Mujeres;0.608586384046905;Porcentajes;Extranjeros
22 años;Mujeres;0.665992910486994;Porcentajes;Extranjeros
23 años;Mujeres;0.746560571513863;Porcentajes;Extranjeros
24 años;Mujeres;0.804941336154825;Porcentajes;Extranjeros
25 años;Mujeres;0.876869526343769;Porcentajes;Extranjeros
26 años;Mujeres;0.938669315614208;Porcentajes;Extranjeros
27 años;Mujeres;0.987822390126151;Porcentajes;Extranjeros
28 años;Mujeres;1.03190207325242;Porcentajes;Extranjeros
29 años;Mujeres;1.0523059299122;Porcentajes;Extranjeros
30 años;Mujeres;1.11599905002584;Porcentajes;Extranjeros
31 años;Mujeres;1.15024444187915;Porcentajes;Extranjeros
32 años;Mujeres;1.1837545596186;Porcentajes;Extranjeros
33 años;Mujeres;1.18899338767989;Porcentajes;Extranjeros
34 años;Mujeres;1.19840489633738;Porcentajes;Extranjeros
35 años;Mujeres;1.19669538402264;Porcentajes;Extranjeros
36 años;Mujeres;1.1996732441838;Porcentajes;Extranjeros
37 años;Mujeres;1.18110757280868;Porcentajes;Extranjeros
38 años;Mujeres;1.18956322511814;Porcentajes;Extranjeros
39 años;Mujeres;1.16713736464523;Porcentajes;Extranjeros
40 años;Mujeres;1.15438035876965;Porcentajes;Extranjeros
41 años;Mujeres;1.11195504239958;Porcentajes;Extranjeros
42 años;Mujeres;1.07353696995008;Porcentajes;Extranjeros
43 años;Mujeres;1.01704953615233;Porcentajes;Extranjeros
44 años;Mujeres;0.969367009868114;Porcentajes;Extranjeros
45 años;Mujeres;0.919423515683765;Porcentajes;Extranjeros
46 años;Mujeres;0.881979681435137;Porcentajes;Extranjeros
47 años;Mujeres;0.809279453426635;Porcentajes;Extranjeros
48 años;Mujeres;0.788618250827;Porcentajes;Extranjeros
49 años;Mujeres;0.747737010096049;Porcentajes;Extranjeros
50 años;Mujeres;0.732608745203255;Porcentajes;Extranjeros
51 años;Mujeres;0.695367111335942;Porcentajes;Extranjeros
52 años;Mujeres;0.684319617775105;Porcentajes;Extranjeros
53 años;Mujeres;0.640129643531757;Porcentajes;Extranjeros
54 años;Mujeres;0.565058156506036;Porcentajes;Extranjeros
55 años;Mujeres;0.542227895270496;Porcentajes;Extranjeros
56 años;Mujeres;0.531290692826739;Porcentajes;Extranjeros
57 años;Mujeres;0.503920113938077;Porcentajes;Extranjeros
58 años;Mujeres;0.473847402680956;Porcentajes;Extranjeros
59 años;Mujeres;0.433554381241099;Porcentajes;Extranjeros
60 años;Mujeres;0.430116974758775;Porcentajes;Extranjeros
61 años;Mujeres;0.399547953474795;Porcentajes;Extranjeros
62 años;Mujeres;0.379566879430486;Porcentajes;Extranjeros
63 años;Mujeres;0.360302697647196;Porcentajes;Extranjeros
64 años;Mujeres;0.340413532867121;Porcentajes;Extranjeros
65 años;Mujeres;0.321498606287917;Porcentajes;Extranjeros
66 años;Mujeres;0.305763740251184;Porcentajes;Extranjeros
67 años;Mujeres;0.286187066969502;Porcentajes;Extranjeros
68 años;Mujeres;0.274937373027351;Porcentajes;Extranjeros
69 años;Mujeres;0.248890287543648;Porcentajes;Extranjeros
70 años;Mujeres;0.245452881061324;Porcentajes;Extranjeros
71 años;Mujeres;0.225398279605628;Porcentajes;Extranjeros
72 años;Mujeres;0.211850854057647;Porcentajes;Extranjeros
73 años;Mujeres;0.20486574997592;Porcentajes;Extranjeros
74 años;Mujeres;0.184884675931611;Porcentajes;Extranjeros
75 años;Mujeres;0.151613522279173;Porcentajes;Extranjeros
76 años;Mujeres;0.147918769856997;Porcentajes;Extranjeros
77 años;Mujeres;0.130327336682752;Porcentajes;Extranjeros
78 años;Mujeres;0.118213695656809;Porcentajes;Extranjeros
79 años;Mujeres;0.102258247385917;Porcentajes;Extranjeros
80 años;Mujeres;0.0987473134922065;Porcentajes;Extranjeros
81 años;Mujeres;0.0832330296896334;Porcentajes;Extranjeros
82 años;Mujeres;0.0713399708978506;Porcentajes;Extranjeros
83 años;Mujeres;0.0604027684540935;Porcentajes;Extranjeros
84 años;Mujeres;0.0544286662789321;Porcentajes;Extranjeros
85 años;Mujeres;0.0424620800757626;Porcentajes;Extranjeros
86 años;Mujeres;0.0351828663484891;Porcentajes;Extranjeros
87 años;Mujeres;0.0302381479327401;Porcentajes;Extranjeros
88 años;Mujeres;0.0260654673365504;Porcentajes;Extranjeros
89 años;Mujeres;0.0209736940980282;Porcentajes;Extranjeros
90 años;Mujeres;0.0194480003117562;Porcentajes;Extranjeros
91 años;Mujeres;0.0156981023310395;Porcentajes;Extranjeros
92 años;Mujeres;0.0113232213535367;Porcentajes;Extranjeros
93 años;Mujeres;0.00823507007529942;Porcentajes;Extranjeros
94 años;Mujeres;0.00674613999472073;Porcentajes;Extranjeros
95 años;Mujeres;0.00481604544582243;Porcentajes;Extranjeros
96 años;Mujeres;0.00384180724494995;Porcentajes;Extranjeros
97 años;Mujeres;0.00272051422130427;Porcentajes;Extranjeros
98 años;Mujeres;0.00202200381313155;Porcentajes;Extranjeros
99 años;Mujeres;0.00143378452203874;Porcentajes;Extranjeros
100 años y más;Mujeres;0.00218744048875141;Porcentajes;Extranjeros
